scenario_id,scenario_name,strategy_id,strategy_name,time_step,system_state,adaptive_capacity,governance_capacity,public_trust,distributional_pressure
S5,Delayed Transformation,T2,Robust Resilience Portfolio,26,2.0,0.2339,0.62,0.52,0.7
S5,Delayed Transformation,T2,Robust Resilience Portfolio,27,2.0,0.2407,0.62,0.52,0.7
S5,Delayed Transformation,T2,Robust Resilience Portfolio,28,2.0,0.2474,0.62,0.52,0.7
S5,Delayed Transformation,T2,Robust Resilience Portfolio,29,2.0,0.2542,0.62,0.52,0.7
S5,Delayed Transformation,T2,Robust Resilience Portfolio,30,2.0,0.2609,0.62,0.52,0.7
S5,Delayed Transformation,T2,Robust Resilience Portfolio,31,2.0,0.2677,0.62,0.52,0.7
S5,Delayed Transformation,T2,Robust Resilience Portfolio,32,2.0,0.2744,0.62,0.52,0.7
S5,Delayed Transformation,T2,Robust Resilience Portfolio,33,2.0,0.2812,0.62,0.52,0.7
S5,Delayed Transformation,T2,Robust Resilience Portfolio,34,2.0,0.2879,0.62,0.52,0.7
S5,Delayed Transformation,T2,Robust Resilience Portfolio,35,2.0,0.2947,0.62,0.52,0.7
S5,Delayed Transformation,T2,Robust Resilience Portfolio,36,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T2,Robust Resilience Portfolio,37,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T2,Robust Resilience Portfolio,38,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T2,Robust Resilience Portfolio,39,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T2,Robust Resilience Portfolio,40,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,1,1.03,0.085,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,2,1.1493,0.0925,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,3,1.2761,0.1001,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,4,1.4104,0.1076,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,5,1.5523,0.1152,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,6,1.7017,0.1227,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,7,1.8587,0.1302,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,8,1.9432,0.1378,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,9,2.0,0.1453,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,10,2.0,0.1529,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,11,2.0,0.1604,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,12,2.0,0.1679,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,13,2.0,0.1755,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,14,2.0,0.183,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,15,2.0,0.1906,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,16,2.0,0.1981,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,17,2.0,0.2056,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,18,2.0,0.2132,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,19,2.0,0.2207,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,20,2.0,0.2283,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,21,2.0,0.2358,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,22,2.0,0.2433,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,23,2.0,0.2509,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,24,2.0,0.2584,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,25,2.0,0.266,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,26,2.0,0.2735,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,27,2.0,0.281,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,28,2.0,0.2886,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,29,2.0,0.2961,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,30,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,31,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,32,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,33,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,34,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,35,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,36,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,37,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,38,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,39,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T3,Adaptive Governance,40,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,1,1.02,0.095,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,2,1.1485,0.1029,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,3,1.2848,0.1109,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,4,1.4292,0.1188,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,5,1.5814,0.1267,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,6,1.7416,0.1347,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,7,1.9097,0.1426,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,8,2.0,0.1505,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,9,2.0,0.1585,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,10,2.0,0.1664,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,11,2.0,0.1743,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,12,2.0,0.1823,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,13,2.0,0.1902,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,14,2.0,0.1981,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,15,2.0,0.206,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,16,2.0,0.214,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,17,2.0,0.2219,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,18,2.0,0.2298,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,19,2.0,0.2378,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,20,2.0,0.2457,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,21,2.0,0.2536,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,22,2.0,0.2616,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,23,2.0,0.2695,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,24,2.0,0.2774,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,25,2.0,0.2854,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,26,2.0,0.2933,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,27,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,28,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,29,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,30,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,31,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,32,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,33,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,34,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,35,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,36,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,37,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,38,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,39,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T4,Justice-Centered Transformation,40,2.0,0.3,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,1,1.03,0.04,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,2,1.0565,0.0434,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,3,1.0863,0.0467,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,4,1.1195,0.0501,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,5,1.1561,0.0534,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,6,1.196,0.0568,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,7,1.2392,0.0601,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,8,1.2059,0.0635,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,9,1.2558,0.0669,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,10,1.3092,0.0702,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,11,1.3659,0.0736,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,12,1.4259,0.0769,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,13,1.4894,0.0803,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,14,1.5561,0.0837,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,15,1.6263,0.087,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,16,1.6198,0.0904,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,17,1.6966,0.0937,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,18,1.7768,0.0971,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,19,1.8604,0.1004,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,20,1.9473,0.1038,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,21,2.0,0.1072,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,22,2.0,0.1105,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,23,2.0,0.1139,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,24,2.0,0.1172,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,25,2.0,0.1206,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,26,2.0,0.124,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,27,2.0,0.1273,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,28,2.0,0.1307,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,29,2.0,0.134,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,30,2.0,0.1374,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,31,2.0,0.1407,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,32,2.0,0.1441,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,33,2.0,0.1475,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,34,2.0,0.1508,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,35,2.0,0.1542,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,36,2.0,0.1575,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,37,2.0,0.1609,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,38,2.0,0.1642,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,39,2.0,0.1676,0.62,0.52,0.7
S5,Delayed Transformation,T5,Low-Cost Continuity,40,2.0,0.171,0.62,0.52,0.7
S6,Public Resilience Compact,T1,Efficiency Optimization,1,1.08,0.07,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,2,1.1846,0.0761,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,3,1.2952,0.0821,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,4,1.4119,0.0882,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,5,1.5346,0.0943,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,6,1.6635,0.1004,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,7,1.7984,0.1064,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,8,1.8894,0.1125,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,9,2.0,0.1186,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,10,2.0,0.1246,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,11,2.0,0.1307,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,12,2.0,0.1368,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,13,2.0,0.1429,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,14,2.0,0.1489,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,15,2.0,0.155,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,16,2.0,0.1611,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,17,2.0,0.1672,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,18,2.0,0.1732,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,19,2.0,0.1793,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,20,2.0,0.1854,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,21,2.0,0.1914,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,22,2.0,0.1975,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,23,2.0,0.2036,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,24,2.0,0.2097,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,25,2.0,0.2157,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,26,2.0,0.2218,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,27,2.0,0.2279,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,28,2.0,0.2339,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,29,2.0,0.24,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,30,2.0,0.2461,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,31,2.0,0.2522,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,32,2.0,0.2582,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,33,2.0,0.2643,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,34,2.0,0.2704,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,35,2.0,0.2764,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,36,2.0,0.2825,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,37,2.0,0.2886,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,38,2.0,0.2947,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,39,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T1,Efficiency Optimization,40,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,1,1.04,0.1,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,2,1.1859,0.1096,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,3,1.3414,0.1191,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,4,1.5065,0.1287,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,5,1.6811,0.1383,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,6,1.8653,0.1478,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,7,2.0,0.1574,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,8,2.0,0.1669,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,9,2.0,0.1765,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,10,2.0,0.1861,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,11,2.0,0.1956,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,12,2.0,0.2052,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,13,2.0,0.2148,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,14,2.0,0.2243,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,15,2.0,0.2339,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,16,2.0,0.2435,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,17,2.0,0.253,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,18,2.0,0.2626,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,19,2.0,0.2722,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,20,2.0,0.2817,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,21,2.0,0.2913,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,22,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,23,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,24,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,25,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,26,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,27,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,28,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,29,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,30,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,31,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,32,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,33,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,34,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,35,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,36,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,37,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,38,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,39,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T2,Robust Resilience Portfolio,40,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,1,1.03,0.12,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,2,1.1974,0.1307,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,3,1.3754,0.1413,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,4,1.5641,0.152,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,5,1.7635,0.1626,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,6,1.9735,0.1733,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,7,2.0,0.184,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,8,2.0,0.1946,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,9,2.0,0.2053,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,10,2.0,0.2159,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,11,2.0,0.2266,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,12,2.0,0.2373,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,13,2.0,0.2479,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,14,2.0,0.2586,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,15,2.0,0.2692,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,16,2.0,0.2799,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,17,2.0,0.2906,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,18,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,19,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,20,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,21,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,22,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,23,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,24,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,25,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,26,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,27,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,28,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,29,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,30,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,31,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,32,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,33,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,34,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,35,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,36,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,37,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,38,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,39,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T3,Adaptive Governance,40,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,1,1.02,0.13,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,2,1.1967,0.1412,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,3,1.3847,0.1524,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,4,1.5838,0.1636,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,5,1.7942,0.1748,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,6,2.0,0.186,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,7,2.0,0.1972,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,8,2.0,0.2085,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,9,2.0,0.2197,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,10,2.0,0.2309,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,11,2.0,0.2421,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,12,2.0,0.2533,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,13,2.0,0.2645,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,14,2.0,0.2757,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,15,2.0,0.2869,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,16,2.0,0.2981,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,17,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,18,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,19,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,20,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,21,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,22,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,23,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,24,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,25,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,26,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,27,2.0,0.3,0.88,0.82,0.42
S6,Public Resilience Compact,T4,Justice-Centered Transformation,28,2.0,0.3,0.88,0.82,0.42
