"scenario_id","scenario_name","strategy_id","strategy_name","time_step","system_state","adaptive_capacity"
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",38,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",39,2,0.3
"S6","Public Resilience Compact","T4","Justice-Centered Transformation",40,2,0.3
"S6","Public Resilience Compact","T5","Low-Cost Continuity",1,1.03,0.075
"S6","Public Resilience Compact","T5","Low-Cost Continuity",2,1.1277,0.0798
"S6","Public Resilience Compact","T5","Low-Cost Continuity",3,1.2301,0.0845
"S6","Public Resilience Compact","T5","Low-Cost Continuity",4,1.3373,0.0893
"S6","Public Resilience Compact","T5","Low-Cost Continuity",5,1.4493,0.094
"S6","Public Resilience Compact","T5","Low-Cost Continuity",6,1.566,0.0988
"S6","Public Resilience Compact","T5","Low-Cost Continuity",7,1.6875,0.1036
"S6","Public Resilience Compact","T5","Low-Cost Continuity",8,1.7638,0.1083
"S6","Public Resilience Compact","T5","Low-Cost Continuity",9,1.8948,0.1131
"S6","Public Resilience Compact","T5","Low-Cost Continuity",10,2,0.1179
"S6","Public Resilience Compact","T5","Low-Cost Continuity",11,2,0.1226
"S6","Public Resilience Compact","T5","Low-Cost Continuity",12,2,0.1274
"S6","Public Resilience Compact","T5","Low-Cost Continuity",13,2,0.1321
"S6","Public Resilience Compact","T5","Low-Cost Continuity",14,2,0.1369
"S6","Public Resilience Compact","T5","Low-Cost Continuity",15,2,0.1417
"S6","Public Resilience Compact","T5","Low-Cost Continuity",16,2,0.1464
"S6","Public Resilience Compact","T5","Low-Cost Continuity",17,2,0.1512
"S6","Public Resilience Compact","T5","Low-Cost Continuity",18,2,0.156
"S6","Public Resilience Compact","T5","Low-Cost Continuity",19,2,0.1607
"S6","Public Resilience Compact","T5","Low-Cost Continuity",20,2,0.1655
"S6","Public Resilience Compact","T5","Low-Cost Continuity",21,2,0.1702
"S6","Public Resilience Compact","T5","Low-Cost Continuity",22,2,0.175
"S6","Public Resilience Compact","T5","Low-Cost Continuity",23,2,0.1798
"S6","Public Resilience Compact","T5","Low-Cost Continuity",24,2,0.1845
"S6","Public Resilience Compact","T5","Low-Cost Continuity",25,2,0.1893
"S6","Public Resilience Compact","T5","Low-Cost Continuity",26,2,0.1941
"S6","Public Resilience Compact","T5","Low-Cost Continuity",27,2,0.1988
"S6","Public Resilience Compact","T5","Low-Cost Continuity",28,2,0.2036
"S6","Public Resilience Compact","T5","Low-Cost Continuity",29,2,0.2083
"S6","Public Resilience Compact","T5","Low-Cost Continuity",30,2,0.2131
"S6","Public Resilience Compact","T5","Low-Cost Continuity",31,2,0.2179
"S6","Public Resilience Compact","T5","Low-Cost Continuity",32,2,0.2226
"S6","Public Resilience Compact","T5","Low-Cost Continuity",33,2,0.2274
"S6","Public Resilience Compact","T5","Low-Cost Continuity",34,2,0.2321
"S6","Public Resilience Compact","T5","Low-Cost Continuity",35,2,0.2369
"S6","Public Resilience Compact","T5","Low-Cost Continuity",36,2,0.2417
"S6","Public Resilience Compact","T5","Low-Cost Continuity",37,2,0.2464
"S6","Public Resilience Compact","T5","Low-Cost Continuity",38,2,0.2512
"S6","Public Resilience Compact","T5","Low-Cost Continuity",39,2,0.256
"S6","Public Resilience Compact","T5","Low-Cost Continuity",40,2,0.2607
